wGWAS	MODEL	n_test	n_eqtl	n_gwas	n_gwas_eqtl	frac_gwas	frac_all	enrich	log_enrich	log_enrich_meanJK	log_enrich_lowJK	log_enrich_highJK	GROUP
Cardiometabolic	TReCASE	6021857	1349859	12981	4265	0.328557121947462	0.224159922761367	1.46572642379625	0.382350971995488	0.383524793635498	0.316721243585878	0.450328343685119	Testis
Cardiometabolic	OLS	6021857	980194	12981	3188	0.24558970803482	0.162772712802712	1.50878918097585	0.411307462256186	0.412633104427287	0.336908795428278	0.488357413426297	Testis
Circadian	TReCASE	6021857	1349859	533	177	0.332082551594747	0.224159922761367	1.48145372064689	0.393023849370687	0.399599625153381	0.211818216339957	0.587381033966805	Testis
Circadian	OLS	6021857	980194	533	137	0.25703564727955	0.162772712802712	1.57910771930851	0.456859952901355	0.466285200604162	0.21309994053473	0.719470460673595	Testis
Colon	TReCASE	6021857	1349859	679	156	0.229749631811487	0.224159922761367	1.02493625524698	0.0246304206535433	0.0330284896387404	-0.206736651732654	0.272793631010135	Testis
Colon	OLS	6021857	980194	679	110	0.1620029455081	0.162772712802712	0.995270907012868	-0.00474031052720481	0.00297513790314154	-0.239393155197344	0.245343431003627	Testis
Digestion	TReCASE	6021857	1349859	816	152	0.186274509803922	0.224159922761367	0.830989355765538	-0.185138293155128	-0.178675809473948	-0.381205702809582	0.0238540838616856	Testis
Digestion	OLS	6021857	980194	816	101	0.123774509803922	0.162772712802712	0.76041314095405	-0.273893386883772	-0.262518551513312	-0.532589303212649	0.00755220018602598	Testis
Education_wealth	TReCASE	6021857	1349859	5171	1597	0.308837748984723	0.224159922761367	1.37775631424311	0.320456316781494	0.322841655288356	0.204395982228323	0.441287328348389	Testis
Education_wealth	OLS	6021857	980194	5171	1272	0.245987236511313	0.162772712802712	1.51123141143111	0.412924822742921	0.416142012853114	0.274275230429324	0.558008795276904	Testis
Endocrine	TReCASE	6021857	1349859	626	226	0.361022364217252	0.224159922761367	1.61055714050002	0.47658016913489	0.482132920441081	0.281841541111804	0.682424299770359	Testis
Endocrine	OLS	6021857	980194	626	179	0.28594249201278	0.162772712802712	1.75669795685813	0.563435885979731	0.572563175331284	0.320386760304514	0.824739590358054	Testis
Eyes	TReCASE	6021857	1349859	2571	723	0.281213535589265	0.224159922761367	1.25452191509111	0.226754555855578	0.228944977177081	0.121161990119817	0.336727964234346	Testis
Eyes	OLS	6021857	980194	2571	533	0.20731232983275	0.162772712802712	1.27363073492559	0.24187166813903	0.244861546982259	0.114912634742937	0.374810459221582	Testis
Female_reproduction	TReCASE	6021857	1349859	1333	436	0.327081770442611	0.224159922761367	1.45914473208848	0.377850464133028	0.380078839993255	0.271850041931087	0.488307638055424	Testis
Female_reproduction	OLS	6021857	980194	1333	344	0.258064516129032	0.162772712802712	1.58542861199235	0.460854788433765	0.463702462921079	0.344123079530861	0.583281846311298	Testis
Immune	TReCASE	6021857	1349859	4937	1935	0.391938424144217	0.224159922761367	1.74847679868921	0.558745008167722	0.564393735994478	0.436688464591823	0.692099007397133	Testis
Immune	OLS	6021857	980194	4937	1505	0.304840996556613	0.162772712802712	1.87280159744032	0.627435490163188	0.635324294797357	0.475445912426913	0.7952026771678	Testis
Kidney_urinary	TReCASE	6021857	1349859	2279	945	0.414655550680123	0.224159922761367	1.84982018896192	0.615088439210761	0.61800402778272	0.513073297017669	0.722934758547772	Testis
Kidney_urinary	OLS	6021857	980194	2279	737	0.323387450636244	0.162772712802712	1.98674240336711	0.686496314182727	0.690150024315956	0.560474081877482	0.81982596675443	Testis
Liver	TReCASE	6021857	1349859	464	179	0.385775862068966	0.224159922761367	1.72098498838103	0.542896794577202	0.548891066371429	0.407855713767836	0.689926418975023	Testis
Liver	OLS	6021857	980194	464	124	0.267241379310345	0.162772712802712	1.64180700013432	0.495797464617857	0.504036947014935	0.318238461856573	0.689835432173298	Testis
Morphology	TReCASE	6021857	1349859	975	277	0.284102564102564	0.224159922761367	1.26741016236435	0.236975576152194	0.243488294389732	0.05136337556735	0.435613213212114	Testis
Morphology	OLS	6021857	980194	975	220	0.225641025641026	0.162772712802712	1.386233735101	0.326590526593589	0.334316086009729	0.114520104047618	0.554112067971841	Testis
Mouth_teeth	TReCASE	6021857	1349859	773	278	0.359637774902975	0.224159922761367	1.60438034806888	0.472737606065918	0.574893117142318	-0.0377164590404563	1.18750269332509	Testis
Mouth_teeth	OLS	6021857	980194	773	200	0.258732212160414	0.162772712802712	1.58953062651238	0.46343876919969	0.558098640975841	-0.0192919602476421	1.13548924219932	Testis
Psychiatric_neurologic	TReCASE	6021857	1349859	16746	5352	0.319598710139735	0.224159922761367	1.42576204614403	0.35470644000639	0.358614626070334	0.253139218257268	0.464090033883399	Testis
Psychiatric_neurologic	OLS	6021857	980194	16746	4211	0.251463035948883	0.162772712802712	1.5448721817008	0.434941176636626	0.439869374558879	0.317571510746335	0.562167238371424	Testis
Respiratory	TReCASE	6021857	1349859	7074	2477	0.350155499010461	0.224159922761367	1.56207895995407	0.446017600686636	0.455570217474442	0.279162576317243	0.631977858631641	Testis
Respiratory	OLS	6021857	980194	7074	1893	0.267599660729432	0.162772712802712	1.64400811488456	0.497137232682972	0.510229527208349	0.284234207904795	0.736224846511903	Testis
Skeletal	TReCASE	6021857	1349859	4174	1287	0.308337326305702	0.224159922761367	1.37552387825341	0.318834660921683	0.320047001986171	0.229995495715269	0.410098508257072	Testis
Skeletal	OLS	6021857	980194	4174	964	0.230953521801629	0.162772712802712	1.41887124583072	0.349861658212474	0.351519762257021	0.243957069681693	0.459082454832348	Testis
Skin	TReCASE	6021857	1349859	1395	527	0.377777777777778	0.224159922761367	1.68530472853502	0.521946395248599	0.534605340454137	0.337536219766489	0.731674461141786	Testis
Skin	OLS	6021857	980194	1395	392	0.281003584229391	0.162772712802712	1.726355599725	0.546012596774072	0.563211469179455	0.316795371284723	0.809627567074187	Testis
substance_addiction	TReCASE	6021857	1349859	1214	369	0.303953871499176	0.224159922761367	1.35596884471965	0.304516213383786	0.306930136085918	0.178534826685379	0.435325445486457	Testis
substance_addiction	OLS	6021857	980194	1214	273	0.224876441515651	0.162772712802712	1.3815364851	0.323196274804591	0.32725773838625	0.148458551832268	0.506056924940232	Testis
gwas_catalog	TReCASE	5554774	1357037	118438	44111	0.372439588645536	0.244301028268657	1.52451093343727	0.421673659238936	0.423045218633694	0.373363059906716	0.472727377360672	Thyroid
gwas_catalog	OLS	5554774	1030623	118438	35084	0.296222496158328	0.185538241519817	1.59655763540633	0.467849833621183	0.469718928001082	0.406130299805159	0.533307556197005	Thyroid
Aging	TReCASE	5554774	1357037	1495	378	0.252842809364549	0.244301028268657	1.03496416350118	0.0343668014813447	0.0389003078422442	-0.127556911049563	0.205357526734051	Thyroid
Aging	OLS	5554774	1030623	1495	299	0.2	0.185538241519817	1.07794489352557	0.0750563520016661	0.0812888987444246	-0.112206343576216	0.274784141065066	Thyroid
Anthropometric	TReCASE	5554774	1357037	16107	6726	0.417582417582418	0.244301028268657	1.70929455574458	0.536080744896079	0.539011713200502	0.450624049127771	0.627399377273233	Thyroid
Anthropometric	OLS	5554774	1030623	16107	5409	0.335816725647234	0.185538241519817	1.80995962285956	0.593304537216514	0.597498918757441	0.486164057400207	0.708833780114676	Thyroid
Blood	TReCASE	5554774	1357037	26534	12273	0.462538629682671	0.244301028268657	1.89331429736767	0.63832888980719	0.638900973364794	0.595190410079845	0.682611536649743	Thyroid
Blood	OLS	5554774	1030623	26534	9769	0.368169141478857	0.185538241519817	1.98433023005413	0.685281441611847	0.685986973176593	0.633481345639862	0.738492600713323	Thyroid
Cardiometabolic	TReCASE	5554774	1357037	12661	4656	0.367743464181344	0.244301028268657	1.50528823717	0.408984399577564	0.409829017271625	0.354666487801905	0.464991546741345	Thyroid
Cardiometabolic	OLS	5554774	1030623	12661	3628	0.286549245715188	0.185538241519817	1.54442148081145	0.43464939415054	0.435583418890104	0.363683846651121	0.507482991129088	Thyroid
Circadian	TReCASE	5554774	1357037	503	193	0.383697813121272	0.244301028268657	1.5705943435462	0.45145411049169	0.45697873975504	0.252085668928857	0.661871810581224	Thyroid
Circadian	OLS	5554774	1030623	503	153	0.304174950298211	0.185538241519817	1.63941917206175	0.494342015728463	0.502716808126599	0.252849485397227	0.75258413085597	Thyroid
Colon	TReCASE	5554774	1357037	658	165	0.250759878419453	0.244301028268657	1.02643808008738	0.0260946342618072	0.0309102749571252	-0.159461588373544	0.221282138287794	Thyroid
Colon	OLS	5554774	1030623	658	124	0.188449848024316	0.185538241519817	1.0156927568174	0.0155708987154859	0.0219082858748582	-0.197258564609965	0.241075136359682	Thyroid
Digestion	TReCASE	5554774	1357037	765	180	0.235294117647059	0.244301028268657	0.963131916859174	-0.0375648912497817	-0.031693370300494	-0.2103670306265	0.146980290025512	Thyroid
Digestion	OLS	5554774	1030623	765	134	0.17516339869281	0.185538241519817	0.94408245576749	-0.0575417694398582	-0.045656952197054	-0.310698010396657	0.219384106002549	Thyroid
Education_wealth	TReCASE	5554774	1357037	4718	1671	0.354175498092412	0.244301028268657	1.44975033712477	0.371391360314317	0.374112823408801	0.253216221827833	0.495009424989769	Thyroid
Education_wealth	OLS	5554774	1030623	4718	1380	0.292496820686732	0.185538241519817	1.57647727115863	0.455192782619396	0.458613482674132	0.317078099241897	0.600148866106368	Thyroid
Endocrine	TReCASE	5554774	1357037	614	318	0.517915309446254	0.244301028268657	2.11998825022015	0.751410546319578	0.754497142928732	0.643158363971984	0.86583592188548	Thyroid
Endocrine	OLS	5554774	1030623	614	265	0.431596091205212	0.185538241519817	2.32618401290126	0.844229162274846	0.848065502877619	0.706077365719981	0.990053640035257	Thyroid
Eyes	TReCASE	5554774	1357037	2498	846	0.3386709367494	0.244301028268657	1.38628535110775	0.326627760607244	0.328379514468866	0.22979833793253	0.426960691005202	Thyroid
Eyes	OLS	5554774	1030623	2498	627	0.251000800640512	0.185538241519817	1.35282515660635	0.302195114383164	0.305087946607997	0.176333730901508	0.433842162314485	Thyroid
Female_reproduction	TReCASE	5554774	1357037	1282	453	0.353354134165367	0.244301028268657	1.44638823941741	0.369069579688962	0.371367974236755	0.271870507779891	0.470865440693619	Thyroid
Female_reproduction	OLS	5554774	1030623	1282	368	0.287051482059282	0.185538241519817	1.54712839632375	0.436400565124082	0.439611684086252	0.321635655532004	0.5575877126405	Thyroid
Immune	TReCASE	5554774	1357037	4850	2065	0.425773195876289	0.244301028268657	1.74282195573924	0.555505613150148	0.563951169704498	0.40821073447889	0.719691604930106	Thyroid
Immune	OLS	5554774	1030623	4850	1719	0.354432989690722	0.185538241519817	1.91029615667057	0.647258285887087	0.658760969552996	0.468075917116573	0.849446021989419	Thyroid
Kidney_urinary	TReCASE	5554774	1357037	2249	1108	0.492663405958204	0.244301028268657	2.0166243648243	0.701425007034457	0.703139085342787	0.608412451109831	0.797865719575744	Thyroid
Kidney_urinary	OLS	5554774	1030623	2249	920	0.409070698088039	0.185538241519817	2.2047783504747	0.790626982519537	0.793084867432091	0.677722586105376	0.908447148758806	Thyroid
Liver	TReCASE	5554774	1357037	459	205	0.446623093681917	0.244301028268657	1.82816706440862	0.603313860764407	0.608405030873693	0.459209791733787	0.757600270013599	Thyroid
Liver	OLS	5554774	1030623	459	168	0.366013071895425	0.185538241519817	1.9727096090664	0.67940803377848	0.685831481810731	0.515130837138245	0.856532126483218	Thyroid
Morphology	TReCASE	5554774	1357037	970	292	0.301030927835052	0.244301028268657	1.23221310187859	0.208811822457397	0.211520109532843	0.0530982778968305	0.369941941168856	Thyroid
Morphology	OLS	5554774	1030623	970	253	0.260824742268041	0.185538241519817	1.40577349516479	0.340587681665858	0.344455594568359	0.165097938776493	0.523813250360225	Thyroid
Mouth_teeth	TReCASE	5554774	1357037	751	181	0.241011984021305	0.244301028268657	0.986536920165007	-0.0135545288117653	-0.0336151655623067	-0.539635769703805	0.472405438579192	Thyroid
Mouth_teeth	OLS	5554774	1030623	751	149	0.198402130492676	0.185538241519817	1.06933281714587	0.0670349186170907	0.0485300229344381	-0.464844134842721	0.561904180711597	Thyroid
Psychiatric_neurologic	TReCASE	5554774	1357037	15639	5478	0.350278150776904	0.244301028268657	1.4337972838645	0.360326368073352	0.363305130707941	0.268820164845203	0.457790096570679	Thyroid
Psychiatric_neurologic	OLS	5554774	1030623	15639	4426	0.283010422661296	0.185538241519817	1.52534819961128	0.422222711610546	0.426343023105372	0.306163163887208	0.546522882323535	Thyroid
Respiratory	TReCASE	5554774	1357037	6794	2550	0.375331174565793	0.244301028268657	1.53634709287037	0.429407581118486	0.434051918241125	0.303788528609416	0.564315307872833	Thyroid
Respiratory	OLS	5554774	1030623	6794	2028	0.298498675301737	0.185538241519817	1.60882561382827	0.475504480426311	0.480880800529752	0.311206840921139	0.650554760138366	Thyroid
Skeletal	TReCASE	5554774	1357037	4082	1416	0.346888780009799	0.244301028268657	1.41992353641806	0.350603022570419	0.351767641013163	0.269723902636209	0.433811379390118	Thyroid
Skeletal	OLS	5554774	1030623	4082	1068	0.261636452719255	0.185538241519817	1.41014839084432	0.343694940586117	0.345456409936006	0.244064218274526	0.446848601597487	Thyroid
Skin	TReCASE	5554774	1357037	1374	583	0.424308588064047	0.244301028268657	1.73682686098822	0.552059805254742	0.566056739194255	0.352075477350822	0.780038001037688	Thyroid
Skin	OLS	5554774	1030623	1374	486	0.353711790393013	0.185538241519817	1.90640909116967	0.645221415553966	0.663162316701859	0.411539858400484	0.914784775003235	Thyroid
substance_addiction	TReCASE	5554774	1357037	1139	393	0.34503950834065	0.244301028268657	1.41235389300618	0.345257740108623	0.35255466878928	0.160971902127117	0.544137435451442	Thyroid
substance_addiction	OLS	5554774	1030623	1139	304	0.266900790166813	0.185538241519817	1.43852171919127	0.363616002394806	0.369810161456381	0.185276522564764	0.554343800348	Thyroid
gwas_catalog	TReCASE	5011906	1056956	112409	38088	0.338834079121779	0.210889031039289	1.6066937073586	0.474178469558954	0.475485668518902	0.426789310104345	0.524182026933459	Whole_Blood
gwas_catalog	OLS	5011906	787190	112409	29773	0.264863133734843	0.157063999205093	1.68633891327947	0.522559855558611	0.524387612974698	0.463415387296402	0.585359838652993	Whole_Blood
Aging	TReCASE	5011906	1056956	1416	293	0.206920903954802	0.210889031039289	0.981183814706097	-0.0189954621414191	-0.016176233119704	-0.16797399336729	0.135621527127882	Whole_Blood
Aging	OLS	5011906	787190	1416	206	0.145480225988701	0.157063999205093	0.926248069099105	-0.076613187017355	-0.0714106711989594	-0.265220744723246	0.122399402325327	Whole_Blood
Anthropometric	TReCASE	5011906	1056956	15475	5522	0.356833602584814	0.210889031039289	1.69204439332995	0.525937498032482	0.529453632636088	0.423488435100024	0.635418830172151	Whole_Blood
Anthropometric	OLS	5011906	787190	15475	4394	0.283941841680129	0.157063999205093	1.80780982986025	0.592116073838488	0.597217867675744	0.465963056597549	0.728472678753939	Whole_Blood
Blood	TReCASE	5011906	1056956	26096	11487	0.440182403433476	0.210889031039289	2.0872702637221	0.735857118379788	0.736271921567121	0.692443487596172	0.780100355538071	Whole_Blood
Blood	OLS	5011906	787190	26096	9025	0.345838442673207	0.157063999205093	2.20189505184835	0.789318376787016	0.789823683621144	0.736944019839474	0.842703347402815	Whole_Blood
Cardiometabolic	TReCASE	5011906	1056956	12050	3993	0.331369294605809	0.210889031039289	1.57129696586293	0.451901371239599	0.452782701688956	0.38251381440022	0.523051588977692	Whole_Blood
Cardiometabolic	OLS	5011906	787190	12050	3083	0.255850622406639	0.157063999205093	1.62895777327401	0.487940407414078	0.489220382978067	0.40082448890086	0.577616277055275	Whole_Blood
Circadian	TReCASE	5011906	1056956	445	157	0.352808988764045	0.210889031039289	1.67296035751767	0.514594726277247	0.523787938162471	0.302015129386249	0.745560746938693	Whole_Blood
Circadian	OLS	5011906	787190	445	121	0.271910112359551	0.157063999205093	1.73120583797496	0.54881818187723	0.559784973512458	0.309161994025754	0.810407952999161	Whole_Blood
Colon	TReCASE	5011906	1056956	624	137	0.219551282051282	0.210889031039289	1.04107492442496	0.0402537605538761	0.0462513737761117	-0.170310803394033	0.262813550946256	Whole_Blood
Colon	OLS	5011906	787190	624	116	0.185897435897436	0.157063999205093	1.18357762974501	0.168541741183666	0.175404047584008	-0.062644298987851	0.413452394155867	Whole_Blood
Digestion	TReCASE	5011906	1056956	704	144	0.204545454545455	0.210889031039289	0.969919836690544	-0.030541853486863	-0.0196801559465478	-0.272634281618215	0.23327396972512	Whole_Blood
Digestion	OLS	5011906	787190	704	96	0.136363636363636	0.157063999205093	0.868204280126433	-0.141328246243477	-0.128561654177708	-0.414225496671891	0.157102188316474	Whole_Blood
Education_wealth	TReCASE	5011906	1056956	4216	1366	0.324003795066414	0.210889031039289	1.53637101687878	0.429423153004716	0.432504282969501	0.303654157463719	0.561354408475282	Whole_Blood
Education_wealth	OLS	5011906	787190	4216	1144	0.27134724857685	0.157063999205093	1.72762217917632	0.546746000165274	0.550602878967131	0.397652424144072	0.703553333790189	Whole_Blood
Endocrine	TReCASE	5011906	1056956	605	198	0.327272727272727	0.210889031039289	1.55187173870487	0.439461775758872	0.443493980952806	0.259445772808215	0.627542189097397	Whole_Blood
Endocrine	OLS	5011906	787190	605	163	0.269421487603306	0.157063999205093	1.71536118376495	0.53962366122265	0.544979732163426	0.342631952512302	0.74732751181455	Whole_Blood
